study_code,timestamp_ms,platform,event_type,details_code,affected_session_id
P-15X,1779288666300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-22Y,1779288690623,INSTAGRAM,SESSION_FINALIZED,session_saved,1613
P-07X,1779288692626,TIKTOK,SESSION_FINALIZED,session_saved,1607
P-08Y,1779288736458,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-08Y,1779288766436,FACEBOOK,HIGH_OOV,sentiment_unreliable,1604
P-08Y,1779288766454,FACEBOOK,SESSION_FINALIZED,session_saved,1604
P-24Y,1779288992380,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-24Y,1779289022376,FACEBOOK,SESSION_FINALIZED,session_saved,1614
P-11X,1779289133000,,SERVICE_STARTED,service_connected,
P-11X,1779289135300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-13X,1779289999470,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-13X,1779290029448,TIKTOK,HIGH_OOV,sentiment_unreliable,1615
P-13X,1779290029466,TIKTOK,SESSION_FINALIZED,session_saved,1615
P-02Y,1779290113051,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-02Y,1779290143047,INSTAGRAM,SESSION_FINALIZED,session_saved,1612
P-11X,1779290574355,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-11X,1779290604351,TIKTOK,SESSION_FINALIZED,session_saved,1617
P-15X,1779291114129,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-15X,1779291144125,FACEBOOK,SESSION_FINALIZED,session_saved,1616
P-09X,1779318180000,,SERVICE_STARTED,service_connected,
P-09X,1779318182300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-13X,1779318481000,,SERVICE_STARTED,service_connected,
P-13X,1779318483300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-20Y,1779318790000,,SERVICE_STARTED,service_connected,
P-20Y,1779318792300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-04Y,1779319230000,,SERVICE_STARTED,service_connected,
P-04Y,1779319232300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-13X,1779319585162,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-13X,1779319615158,TIKTOK,SESSION_FINALIZED,session_saved,1619
P-09X,1779319663017,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-09X,1779319692995,INSTAGRAM,HIGH_OOV,sentiment_unreliable,1618
P-09X,1779319693013,INSTAGRAM,SESSION_FINALIZED,session_saved,1618
P-20Y,1779320058445,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-20Y,1779320088441,INSTAGRAM,SESSION_FINALIZED,session_saved,1620
P-28Y,1779320343000,,SERVICE_STARTED,service_connected,
P-28Y,1779320345300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-06Y,1779320538000,,SERVICE_STARTED,service_connected,
P-06Y,1779320540300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-16Y,1779320853000,,SERVICE_STARTED,service_connected,
P-16Y,1779320855300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-18Y,1779320902000,,SERVICE_STARTED,service_connected,
P-18Y,1779320904300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-01X,1779321254000,,SERVICE_STARTED,service_connected,
P-01X,1779321256300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-28Y,1779321271974,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-28Y,1779321301970,INSTAGRAM,SESSION_FINALIZED,session_saved,1622
P-18Y,1779321433334,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-18Y,1779321463330,TIKTOK,SESSION_FINALIZED,session_saved,1625
P-04Y,1779321771160,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-04Y,1779321801156,INSTAGRAM,SESSION_FINALIZED,session_saved,1621
P-27X,1779321891000,,SERVICE_STARTED,service_connected,
P-27X,1779321893300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-05X,1779321960000,,SERVICE_STARTED,service_connected,
P-05X,1779321962300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-16Y,1779322041993,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-16Y,1779322071989,TIKTOK,SESSION_FINALIZED,session_saved,1624
P-06Y,1779322302816,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-06Y,1779322332794,TIKTOK,HIGH_OOV,sentiment_unreliable,1623
P-06Y,1779322332812,TIKTOK,SESSION_FINALIZED,session_saved,1623
P-15X,1779322660000,,SERVICE_STARTED,service_connected,
P-15X,1779322662300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-13X,1779322862000,,SERVICE_STARTED,service_connected,
P-13X,1779322864300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-14Y,1779323121000,,SERVICE_STARTED,service_connected,
P-14Y,1779323123300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-10Y,1779323264000,,SERVICE_STARTED,service_connected,
P-10Y,1779323266300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-01X,1779323294035,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-27X,1779323296323,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-01X,1779323324031,INSTAGRAM,SESSION_FINALIZED,session_saved,1626
P-27X,1779323326319,TIKTOK,SESSION_FINALIZED,session_saved,1627
P-16Y,1779323883000,,SERVICE_STARTED,service_connected,
P-16Y,1779323885300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-13X,1779324045793,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-13X,1779324075771,INSTAGRAM,HIGH_OOV,sentiment_unreliable,1630
P-13X,1779324075789,INSTAGRAM,SESSION_FINALIZED,session_saved,1630
P-14Y,1779324079392,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-14Y,1779324109370,INSTAGRAM,HIGH_OOV,sentiment_unreliable,1631
P-14Y,1779324109388,INSTAGRAM,SESSION_FINALIZED,session_saved,1631
P-15X,1779324214329,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-15X,1779324244325,FACEBOOK,SESSION_FINALIZED,session_saved,1629
P-03X,1779324346000,,SERVICE_STARTED,service_connected,
P-03X,1779324348300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-10Y,1779324363238,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-10Y,1779324393234,INSTAGRAM,SESSION_FINALIZED,session_saved,1632
P-28Y,1779324581000,,SERVICE_STARTED,service_connected,
P-28Y,1779324583300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-05X,1779324714555,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-05X,1779324744551,TIKTOK,SESSION_FINALIZED,session_saved,1628
P-04Y,1779325053000,,SERVICE_STARTED,service_connected,
P-04Y,1779325055300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-16Y,1779325568978,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-16Y,1779325598974,TIKTOK,SESSION_FINALIZED,session_saved,1633
P-28Y,1779325644305,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-28Y,1779325674301,TIKTOK,SESSION_FINALIZED,session_saved,1635
P-03X,1779325996018,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-03X,1779326026014,TIKTOK,SESSION_FINALIZED,session_saved,1634
P-06Y,1779326262000,,SERVICE_STARTED,service_connected,
P-06Y,1779326264300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-50Y,1779326923000,,SERVICE_STARTED,service_connected,
P-50Y,1779326925300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-08Y,1779327203000,,SERVICE_STARTED,service_connected,
P-08Y,1779327205300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-50Y,1779327213397,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-50Y,1779327243393,INSTAGRAM,SESSION_FINALIZED,session_saved,1638
P-04Y,1779328196187,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-04Y,1779328226183,INSTAGRAM,SESSION_FINALIZED,session_saved,1636
P-06Y,1779328495000,,SERVICE_STARTED,service_connected,
P-06Y,1779328497300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-08Y,1779328611656,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-08Y,1779328641634,TIKTOK,HIGH_OOV,sentiment_unreliable,1639
P-08Y,1779328641652,TIKTOK,SESSION_FINALIZED,session_saved,1639
P-46Y,1779328799000,,SERVICE_STARTED,service_connected,
P-46Y,1779328801300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-06Y,1779328999174,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-06Y,1779329029152,TIKTOK,HIGH_OOV,sentiment_unreliable,1637
P-06Y,1779329029170,TIKTOK,SESSION_FINALIZED,session_saved,1637
P-27X,1779329179000,,SERVICE_STARTED,service_connected,
P-27X,1779329181300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-46Y,1779329237632,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-46Y,1779329267610,TIKTOK,HIGH_OOV,sentiment_unreliable,1641
P-46Y,1779329267628,TIKTOK,SESSION_FINALIZED,session_saved,1641
P-27X,1779329909067,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-27X,1779329939063,INSTAGRAM,SESSION_FINALIZED,session_saved,1642
P-10Y,1779330178000,,SERVICE_STARTED,service_connected,
P-10Y,1779330180300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-01X,1779330339000,,SERVICE_STARTED,service_connected,
P-01X,1779330341300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-14Y,1779330602000,,SERVICE_STARTED,service_connected,
P-14Y,1779330604300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-18Y,1779330615000,,SERVICE_STARTED,service_connected,
P-18Y,1779330617300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-19X,1779330662000,,SERVICE_STARTED,service_connected,
P-19X,1779330664300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-23X,1779330868000,,SERVICE_STARTED,service_connected,
P-23X,1779330870300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-15X,1779330957000,,SERVICE_STARTED,service_connected,
P-15X,1779330959300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-01X,1779331488789,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-01X,1779331518785,TIKTOK,SESSION_FINALIZED,session_saved,1644
P-06Y,1779331622000,,SERVICE_STARTED,service_connected,
P-06Y,1779331624300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-23X,1779331664877,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-23X,1779331694873,TIKTOK,SESSION_FINALIZED,session_saved,1648
P-24Y,1779331853000,,SERVICE_STARTED,service_connected,
P-24Y,1779331855300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-10Y,1779331865490,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-10Y,1779331895486,TIKTOK,SESSION_FINALIZED,session_saved,1643
P-18Y,1779331900209,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-18Y,1779331930205,TIKTOK,SESSION_FINALIZED,session_saved,1646
P-22Y,1779332097000,,SERVICE_STARTED,service_connected,
P-22Y,1779332099300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-14Y,1779332294000,,SERVICE_STARTED,service_connected,
P-14Y,1779332296300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-19X,1779332298550,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-19X,1779332328546,FACEBOOK,SESSION_FINALIZED,session_saved,1647
P-16Y,1779332391000,,SERVICE_STARTED,service_connected,
P-16Y,1779332393300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-06Y,1779332401942,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-06Y,1779332431920,INSTAGRAM,HIGH_OOV,sentiment_unreliable,1640
P-06Y,1779332431938,INSTAGRAM,SESSION_FINALIZED,session_saved,1640
P-15X,1779332667000,,SERVICE_STARTED,service_connected,
P-15X,1779332669300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-14Y,1779332806594,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-14Y,1779332836572,TIKTOK,HIGH_OOV,sentiment_unreliable,1645
P-14Y,1779332836590,TIKTOK,SESSION_FINALIZED,session_saved,1645
P-22Y,1779332889231,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-15X,1779332892176,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-22Y,1779332919227,INSTAGRAM,SESSION_FINALIZED,session_saved,1652
P-15X,1779332922172,TIKTOK,SESSION_FINALIZED,session_saved,1649
P-45X,1779333216000,,SERVICE_STARTED,service_connected,
P-45X,1779333218300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-24Y,1779333265258,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-24Y,1779333295254,INSTAGRAM,SESSION_FINALIZED,session_saved,1651
P-06Y,1779333485033,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-06Y,1779333515029,TIKTOK,SESSION_FINALIZED,session_saved,1650
P-14Y,1779333519066,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-14Y,1779333549062,TIKTOK,SESSION_FINALIZED,session_saved,1653
P-23X,1779333677000,,SERVICE_STARTED,service_connected,
P-23X,1779333679300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-13X,1779333791000,,SERVICE_STARTED,service_connected,
P-13X,1779333793300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-40Y,1779333803000,,SERVICE_STARTED,service_connected,
P-40Y,1779333805300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-40Y,1779333956819,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-40Y,1779333986815,INSTAGRAM,SESSION_FINALIZED,session_saved,1659
P-45X,1779333988673,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-45X,1779334018669,TIKTOK,SESSION_FINALIZED,session_saved,1656
P-15X,1779334114631,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-16Y,1779334115023,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-15X,1779334144627,INSTAGRAM,SESSION_FINALIZED,session_saved,1655
P-16Y,1779334145019,TIKTOK,SESSION_FINALIZED,session_saved,1654
P-08Y,1779334532000,,SERVICE_STARTED,service_connected,
P-08Y,1779334534300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-23X,1779334622124,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-23X,1779334652120,FACEBOOK,SESSION_FINALIZED,session_saved,1657
P-18Y,1779335355000,,SERVICE_STARTED,service_connected,
P-18Y,1779335357300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-18Y,1779335803760,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-18Y,1779335833756,FACEBOOK,SESSION_FINALIZED,session_saved,1661
P-13X,1779335848519,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-13X,1779335878515,INSTAGRAM,SESSION_FINALIZED,session_saved,1658
P-25X,1779336085000,,SERVICE_STARTED,service_connected,
P-25X,1779336087300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-08Y,1779336117441,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-08Y,1779336147437,TIKTOK,SESSION_FINALIZED,session_saved,1660
P-15X,1779336210000,,SERVICE_STARTED,service_connected,
P-15X,1779336212300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-45X,1779336255000,,SERVICE_STARTED,service_connected,
P-45X,1779336257300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-47X,1779336266000,,SERVICE_STARTED,service_connected,
P-47X,1779336268300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-01X,1779336276000,,SERVICE_STARTED,service_connected,
P-01X,1779336278300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-47X,1779336613155,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-47X,1779336643151,INSTAGRAM,SESSION_FINALIZED,session_saved,1665
P-45X,1779336738732,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-45X,1779336768728,TIKTOK,SESSION_FINALIZED,session_saved,1664
P-25X,1779336816618,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-25X,1779336846614,TIKTOK,SESSION_FINALIZED,session_saved,1662
P-08Y,1779337178000,,SERVICE_STARTED,service_connected,
P-08Y,1779337180300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-15X,1779337625521,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-15X,1779337655499,TIKTOK,HIGH_OOV,sentiment_unreliable,1663
P-15X,1779337655517,TIKTOK,SESSION_FINALIZED,session_saved,1663
P-23X,1779337821000,,SERVICE_STARTED,service_connected,
P-23X,1779337823300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-04Y,1779338023000,,SERVICE_STARTED,service_connected,
P-04Y,1779338025300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-14Y,1779338177000,,SERVICE_STARTED,service_connected,
P-14Y,1779338179300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-17X,1779338503000,,SERVICE_STARTED,service_connected,
P-17X,1779338505300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-08Y,1779338713000,,SERVICE_STARTED,service_connected,
P-08Y,1779338715300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-13X,1779338910000,,SERVICE_STARTED,service_connected,
P-13X,1779338912300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-01X,1779338928114,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-01X,1779338958110,TIKTOK,SESSION_FINALIZED,session_saved,1666
P-23X,1779339233035,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-23X,1779339263031,FACEBOOK,SESSION_FINALIZED,session_saved,1668
P-50Y,1779339548000,,SERVICE_STARTED,service_connected,
P-50Y,1779339550300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-04Y,1779339583245,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-04Y,1779339613223,TIKTOK,HIGH_OOV,sentiment_unreliable,1669
P-04Y,1779339613241,TIKTOK,SESSION_FINALIZED,session_saved,1669
P-08Y,1779339891368,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-08Y,1779339921364,FACEBOOK,SESSION_FINALIZED,session_saved,1667
P-17X,1779339999014,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-17X,1779340029010,FACEBOOK,SESSION_FINALIZED,session_saved,1671
P-14Y,1779340177514,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-14Y,1779340207510,INSTAGRAM,SESSION_FINALIZED,session_saved,1670
P-13X,1779340296441,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-13X,1779340326437,INSTAGRAM,SESSION_FINALIZED,session_saved,1673
P-50Y,1779340517961,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-50Y,1779340547957,INSTAGRAM,SESSION_FINALIZED,session_saved,1674
P-08Y,1779340590654,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-08Y,1779340620650,TIKTOK,SESSION_FINALIZED,session_saved,1672
P-10Y,1779342009000,,SERVICE_STARTED,service_connected,
P-10Y,1779342011300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-10Y,1779343102000,,SERVICE_STARTED,service_connected,
P-10Y,1779343104300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-20Y,1779343120000,,SERVICE_STARTED,service_connected,
P-20Y,1779343122300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-19X,1779343131000,,SERVICE_STARTED,service_connected,
P-19X,1779343133300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-20Y,1779343740072,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-20Y,1779343770068,TIKTOK,SESSION_FINALIZED,session_saved,1677
P-25X,1779343845000,,SERVICE_STARTED,service_connected,
P-25X,1779343847300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-19X,1779343847938,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-19X,1779343877916,INSTAGRAM,HIGH_OOV,sentiment_unreliable,1678
P-19X,1779343877934,INSTAGRAM,SESSION_FINALIZED,session_saved,1678
P-11X,1779343942000,,SERVICE_STARTED,service_connected,
P-11X,1779343944300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-10Y,1779343984342,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-10Y,1779344014338,TIKTOK,SESSION_FINALIZED,session_saved,1676
P-10Y,1779344287078,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-10Y,1779344317074,TIKTOK,SESSION_FINALIZED,session_saved,1675
P-09X,1779344360000,,SERVICE_STARTED,service_connected,
P-09X,1779344362300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-25X,1779344373903,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-25X,1779344403881,INSTAGRAM,HIGH_OOV,sentiment_unreliable,1679
P-25X,1779344403899,INSTAGRAM,SESSION_FINALIZED,session_saved,1679
P-19X,1779344426000,,SERVICE_STARTED,service_connected,
P-19X,1779344428300,INSTAGRAM,TARGET_FOREGROUND,instagram_foreground,
P-11X,1779345146741,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-11X,1779345176737,TIKTOK,SESSION_FINALIZED,session_saved,1680
P-19X,1779345248196,INSTAGRAM,TARGET_BACKGROUND,target_background_bridge_started,
P-19X,1779345278174,INSTAGRAM,HIGH_OOV,sentiment_unreliable,1682
P-19X,1779345278192,INSTAGRAM,SESSION_FINALIZED,session_saved,1682
P-44Y,1779345946000,,SERVICE_STARTED,service_connected,
P-44Y,1779345948300,FACEBOOK,TARGET_FOREGROUND,facebook_foreground,
P-44Y,1779346045449,FACEBOOK,TARGET_BACKGROUND,target_background_bridge_started,
P-44Y,1779346075445,FACEBOOK,SESSION_FINALIZED,session_saved,1683
P-09X,1779346212118,TIKTOK,TARGET_BACKGROUND,target_background_bridge_started,
P-09X,1779346242114,TIKTOK,SESSION_FINALIZED,session_saved,1681
P-02Y,1779346577000,,SERVICE_STARTED,service_connected,
P-02Y,1779346579300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
P-05X,1779346761000,,SERVICE_STARTED,service_connected,
P-05X,1779346763300,TIKTOK,TARGET_FOREGROUND,tiktok_foreground,
